ProductID,ProductName,Category,CostPrice,SellingPrice
P02561,Product 2561,Furniture,642.77,918.24
P02562,Product 2562,Clothing,463.75,662.5
P02563,Product 2563,Grocery,595.91,851.3
P02564,Product 2564,Furniture,223.28,318.97
P02565,Product 2565,Electronics,505.92,722.75
P02566,Product 2566,Clothing,97.99,139.98
P02567,Product 2567,Clothing,1168.9,1669.86
P02568,Product 2568,Clothing,939.63,1342.33
P02569,Product 2569,Electronics,692.9,989.86
P02570,Product 2570,Clothing,1023.17,1461.67
P02571,Product 2571,Clothing,5.4,7.72
P02572,Product 2572,Grocery,224.49,320.7
P02573,Product 2573,Grocery,52.91,75.58
P02574,Product 2574,Grocery,711.59,1016.56
P02575,Product 2575,Furniture,1141.38,1630.55
P02576,Product 2576,Furniture,164.48,234.97
P02577,Product 2577,Clothing,1258.87,1798.39
P02578,Product 2578,Furniture,1194.89,1706.99
P02579,Product 2579,Clothing,666.97,952.82
P02580,Product 2580,Clothing,737.32,1053.31
P02581,Product 2581,Clothing,1185.88,1694.12
P02582,Product 2582,Furniture,102.44,146.35
P02583,Product 2583,Grocery,227.96,325.66
P02584,Product 2584,Electronics,1216.18,1737.4
P02585,Product 2585,Clothing,101.61,145.16
P02586,Product 2586,Electronics,208.43,297.76
P02587,Product 2587,Clothing,143.12,204.46
P02588,Product 2588,Clothing,1052.73,1503.9
P02589,Product 2589,Clothing,466.8,666.86
P02590,Product 2590,Electronics,1168.45,1669.21
P02591,Product 2591,Electronics,741.73,1059.61
P02592,Product 2592,Electronics,1202.87,1718.38
P02593,Product 2593,Clothing,379.41,542.02
P02594,Product 2594,Clothing,1124.57,1606.53
P02595,Product 2595,Grocery,1212.26,1731.8
P02596,Product 2596,Clothing,1311.11,1873.02
P02597,Product 2597,Furniture,841.24,1201.77
P02598,Product 2598,Clothing,56.87,81.24
P02599,Product 2599,Furniture,1396.75,1995.36
P02600,Product 2600,Clothing,1107.89,1582.7
P02601,Product 2601,Electronics,388.64,555.2
P02602,Product 2602,Furniture,487.02,695.75
P02603,Product 2603,Grocery,1091.26,1558.95
P02604,Product 2604,Grocery,677.03,967.19
P02605,Product 2605,Electronics,536.75,766.78
P02606,Product 2606,Clothing,526.5,752.15
P02607,Product 2607,Grocery,417.89,596.99
P02608,Product 2608,Clothing,641.19,915.98
P02609,Product 2609,Clothing,293.45,419.22
P02610,Product 2610,Grocery,983.33,1404.76
P02611,Product 2611,Furniture,516.25,737.5
P02612,Product 2612,Clothing,1388.13,1983.05
P02613,Product 2613,Furniture,509.26,727.52
P02614,Product 2614,Grocery,385.68,550.97
P02615,Product 2615,Furniture,186.86,266.95
P02616,Product 2616,Clothing,478.05,682.93
P02617,Product 2617,Furniture,457.92,654.17
P02618,Product 2618,Grocery,244.66,349.51
P02619,Product 2619,Grocery,283.37,404.81
P02620,Product 2620,Furniture,550.79,786.85
P02621,Product 2621,Grocery,958.61,1369.44
P02622,Product 2622,Grocery,1230.19,1757.41
P02623,Product 2623,Grocery,688.16,983.09
P02624,Product 2624,Grocery,484.71,692.45
P02625,Product 2625,Clothing,119.91,171.3
P02626,Product 2626,Furniture,311.37,444.81
P02627,Product 2627,Furniture,1260.34,1800.48
P02628,Product 2628,Grocery,132.55,189.36
P02629,Product 2629,Furniture,1363.04,1947.2
P02630,Product 2630,Furniture,639.06,912.95
P02631,Product 2631,Electronics,859.25,1227.5
P02632,Product 2632,Clothing,1247.2,1781.72
P02633,Product 2633,Grocery,834.26,1191.8
P02634,Product 2634,Grocery,182.61,260.87
P02635,Product 2635,Electronics,1335.36,1907.66
P02636,Product 2636,Grocery,296.93,424.18
P02637,Product 2637,Clothing,796.7,1138.14
P02638,Product 2638,Electronics,269.52,385.03
P02639,Product 2639,Grocery,1031.52,1473.6
P02640,Product 2640,Clothing,739.93,1057.04
P02641,Product 2641,Electronics,219.13,313.04
P02642,Product 2642,Grocery,654.39,934.85
P02643,Product 2643,Grocery,1244.59,1777.99
P02644,Product 2644,Furniture,907.42,1296.31
P02645,Product 2645,Clothing,725.36,1036.23
P02646,Product 2646,Clothing,848.87,1212.67
P02647,Product 2647,Clothing,338.93,484.19
P02648,Product 2648,Clothing,1047.87,1496.95
P02649,Product 2649,Electronics,1322.5,1889.29
P02650,Product 2650,Furniture,45.05,64.36
P02651,Product 2651,Grocery,436.3,623.28
P02652,Product 2652,Clothing,771.2,1101.72
P02653,Product 2653,Clothing,1238.62,1769.45
P02654,Product 2654,Grocery,351.03,501.47
P02655,Product 2655,Clothing,422.2,603.14
P02656,Product 2656,Electronics,882.52,1260.74
P02657,Product 2657,Clothing,1303.31,1861.87
P02658,Product 2658,Electronics,1348.56,1926.51
P02659,Product 2659,Clothing,683.89,976.98
P02660,Product 2660,Electronics,366.94,524.2
P02661,Product 2661,Furniture,784.27,1120.38
P02662,Product 2662,Electronics,1353.79,1933.99
P02663,Product 2663,Furniture,115.91,165.59
P02664,Product 2664,Furniture,1361.4,1944.86
P02665,Product 2665,Furniture,1180.42,1686.32
P02666,Product 2666,Furniture,407.6,582.29
P02667,Product 2667,Grocery,1106.71,1581.01
P02668,Product 2668,Furniture,944.56,1349.37
P02669,Product 2669,Grocery,128.51,183.59
P02670,Product 2670,Clothing,56,80
P02671,Product 2671,Clothing,100.74,143.91
P02672,Product 2672,Clothing,773.28,1104.68
P02673,Product 2673,Grocery,573.04,818.63
P02674,Product 2674,Furniture,1048.35,1497.64
P02675,Product 2675,Clothing,566.86,809.8
P02676,Product 2676,Electronics,824.86,1178.37
P02677,Product 2677,Grocery,398.68,569.55
P02678,Product 2678,Grocery,529.38,756.26
P02679,Product 2679,Electronics,372.47,532.1
P02680,Product 2680,Clothing,1165.54,1665.06
P02681,Product 2681,Clothing,556.33,794.76
P02682,Product 2682,Clothing,774.86,1106.94
P02683,Product 2683,Clothing,41.55,59.36
P02684,Product 2684,Grocery,753.21,1076.01
P02685,Product 2685,Clothing,19.52,27.89
P02686,Product 2686,Furniture,1151.98,1645.69
P02687,Product 2687,Grocery,165.61,236.59
P02688,Product 2688,Grocery,1372.31,1960.44
P02689,Product 2689,Clothing,478.23,683.19
P02690,Product 2690,Electronics,885.96,1265.66
P02691,Product 2691,Clothing,754.6,1078
P02692,Product 2692,Clothing,391.15,558.78
P02693,Product 2693,Electronics,443.93,634.18
P02694,Product 2694,Furniture,1356.83,1938.33
P02695,Product 2695,Electronics,1136.42,1623.46
P02696,Product 2696,Furniture,1063.34,1519.06
P02697,Product 2697,Furniture,709.4,1013.43
P02698,Product 2698,Furniture,1121.11,1601.58
P02699,Product 2699,Grocery,98.8,141.14
P02700,Product 2700,Electronics,1398.82,1998.32
P02701,Product 2701,Clothing,508.93,727.05
P02702,Product 2702,Clothing,11.59,16.56
P02703,Product 2703,Grocery,1134.83,1621.19
P02704,Product 2704,Electronics,620.55,886.5
P02705,Product 2705,Clothing,210.59,300.85
P02706,Product 2706,Electronics,305.48,436.4
P02707,Product 2707,Clothing,842.27,1203.25
P02708,Product 2708,Electronics,1262.22,1803.17
P02709,Product 2709,Grocery,252.85,361.21
P02710,Product 2710,Furniture,717.57,1025.1
P02711,Product 2711,Grocery,836.38,1194.83
P02712,Product 2712,Grocery,1011.45,1444.93
P02713,Product 2713,Electronics,924.66,1320.95
P02714,Product 2714,Furniture,1366.63,1952.33
P02715,Product 2715,Electronics,867.24,1238.92
P02716,Product 2716,Furniture,750.62,1072.32
P02717,Product 2717,Electronics,172.84,246.91
P02718,Product 2718,Furniture,39.72,56.74
P02719,Product 2719,Furniture,1119.73,1599.62
P02720,Product 2720,Furniture,192.3,274.71
P02721,Product 2721,Clothing,42.09,60.13
P02722,Product 2722,Grocery,947.3,1353.28
P02723,Product 2723,Furniture,865.22,1236.03
P02724,Product 2724,Grocery,476.38,680.55
P02725,Product 2725,Grocery,242.19,345.99
P02726,Product 2726,Clothing,365.52,522.17
P02727,Product 2727,Grocery,988.34,1411.91
P02728,Product 2728,Furniture,517.82,739.74
P02729,Product 2729,Furniture,730.67,1043.81
P02730,Product 2730,Clothing,795.94,1137.06
P02731,Product 2731,Electronics,1288.61,1840.87
P02732,Product 2732,Grocery,625.59,893.7
P02733,Product 2733,Furniture,559.17,798.82
P02734,Product 2734,Electronics,1030.34,1471.92
P02735,Product 2735,Furniture,391.3,559
P02736,Product 2736,Electronics,1244.99,1778.56
P02737,Product 2737,Electronics,511.28,730.4
P02738,Product 2738,Furniture,280.64,400.92
P02739,Product 2739,Grocery,1360.32,1943.31
P02740,Product 2740,Electronics,68.56,97.94
P02741,Product 2741,Furniture,1318.28,1883.26
P02742,Product 2742,Clothing,1077.05,1538.64
P02743,Product 2743,Electronics,840.43,1200.62
P02744,Product 2744,Grocery,48.94,69.92
P02745,Product 2745,Clothing,735.02,1050.03
P02746,Product 2746,Grocery,401.27,573.24
P02747,Product 2747,Clothing,1222.11,1745.87
P02748,Product 2748,Clothing,980.37,1400.53
P02749,Product 2749,Electronics,326.18,465.97
P02750,Product 2750,Electronics,296.57,423.67
P02751,Product 2751,Electronics,1308.29,1868.99
P02752,Product 2752,Grocery,748.51,1069.3
P02753,Product 2753,Clothing,892.77,1275.38
P02754,Product 2754,Clothing,128.82,184.03
P02755,Product 2755,Grocery,1365.93,1951.33
P02756,Product 2756,Grocery,1394.2,1991.71
P02757,Product 2757,Electronics,1247.2,1781.72
P02758,Product 2758,Furniture,72.86,104.09
P02759,Product 2759,Furniture,391.33,559.05
P02760,Product 2760,Furniture,152.42,217.74
P02761,Product 2761,Clothing,261.51,373.58
P02762,Product 2762,Clothing,1111.13,1587.33
P02763,Product 2763,Clothing,905.86,1294.08
P02764,Product 2764,Furniture,208.73,298.18
P02765,Product 2765,Electronics,907.01,1295.73
P02766,Product 2766,Furniture,982.29,1403.27
P02767,Product 2767,Clothing,243.34,347.63
P02768,Product 2768,Electronics,869.41,1242.02
P02769,Product 2769,Clothing,495.23,707.47
P02770,Product 2770,Furniture,695.43,993.47
P02771,Product 2771,Clothing,176.11,251.59
P02772,Product 2772,Electronics,597.6,853.72
P02773,Product 2773,Grocery,349.21,498.87
P02774,Product 2774,Clothing,394.1,563
P02775,Product 2775,Furniture,39.05,55.79
P02776,Product 2776,Grocery,432.75,618.22
P02777,Product 2777,Electronics,237.76,339.66
P02778,Product 2778,Clothing,107.22,153.17
P02779,Product 2779,Clothing,1374.67,1963.82
P02780,Product 2780,Electronics,333.38,476.26
P02781,Product 2781,Grocery,932.83,1332.61
P02782,Product 2782,Clothing,348.84,498.34
P02783,Product 2783,Grocery,482.54,689.35
P02784,Product 2784,Clothing,1141.66,1630.95
P02785,Product 2785,Grocery,191.21,273.16
P02786,Product 2786,Electronics,688.85,984.07
P02787,Product 2787,Clothing,474.02,677.17
P02788,Product 2788,Clothing,254.58,363.69
P02789,Product 2789,Furniture,217.76,311.08
P02790,Product 2790,Grocery,1287.56,1839.37
P02791,Product 2791,Furniture,686.27,980.39
P02792,Product 2792,Furniture,197.34,281.92
P02793,Product 2793,Grocery,552.52,789.31
P02794,Product 2794,Electronics,1134.38,1620.55
P02795,Product 2795,Electronics,733.8,1048.29
P02796,Product 2796,Electronics,120.67,172.38
P02797,Product 2797,Grocery,74.3,106.15
P02798,Product 2798,Furniture,1326.1,1894.43
P02799,Product 2799,Clothing,968.65,1383.79
P02800,Product 2800,Electronics,1211.86,1731.23
P02801,Product 2801,Grocery,1133.21,1618.87
P02802,Product 2802,Grocery,938.55,1340.78
P02803,Product 2803,Furniture,512.53,732.18
P02804,Product 2804,Clothing,667.97,954.24
P02805,Product 2805,Electronics,880.28,1257.55
P02806,Product 2806,Electronics,67.31,96.16
P02807,Product 2807,Furniture,838.96,1198.51
P02808,Product 2808,Electronics,938.13,1340.18
P02809,Product 2809,Electronics,938.7,1341
P02810,Product 2810,Clothing,746.68,1066.69
P02811,Product 2811,Furniture,427.22,610.32
P02812,Product 2812,Electronics,880.7,1258.14
P02813,Product 2813,Electronics,22.09,31.55
P02814,Product 2814,Clothing,580.7,829.57
P02815,Product 2815,Furniture,456.82,652.6
P02816,Product 2816,Electronics,848.63,1212.33
P02817,Product 2817,Grocery,1196.62,1709.46
P02818,Product 2818,Electronics,1205.99,1722.85
P02819,Product 2819,Clothing,641.23,916.05
P02820,Product 2820,Clothing,1156.77,1652.53
P02821,Product 2821,Grocery,714.78,1021.11
P02822,Product 2822,Electronics,44.95,64.21
P02823,Product 2823,Electronics,113.95,162.79
P02824,Product 2824,Clothing,1045.81,1494.02
P02825,Product 2825,Grocery,1354.7,1935.29
P02826,Product 2826,Grocery,1156.71,1652.45
P02827,Product 2827,Furniture,1279.42,1827.75
P02828,Product 2828,Furniture,824.12,1177.32
P02829,Product 2829,Furniture,645.62,922.31
P02830,Product 2830,Grocery,79.77,113.96
P02831,Product 2831,Grocery,923.91,1319.87
P02832,Product 2832,Furniture,251.15,358.79
P02833,Product 2833,Clothing,15.83,22.62
P02834,Product 2834,Clothing,868.46,1240.66
P02835,Product 2835,Clothing,275.04,392.92
P02836,Product 2836,Clothing,384.22,548.88
P02837,Product 2837,Electronics,885.84,1265.49
P02838,Product 2838,Clothing,1367.69,1953.84
P02839,Product 2839,Electronics,958.02,1368.6
P02840,Product 2840,Grocery,646.06,922.94
P02841,Product 2841,Electronics,428.04,611.49
P02842,Product 2842,Grocery,530.93,758.47
P02843,Product 2843,Clothing,158.83,226.9
P02844,Product 2844,Clothing,46.33,66.18
P02845,Product 2845,Clothing,390.89,558.41
P02846,Product 2846,Clothing,881.19,1258.85
P02847,Product 2847,Clothing,1341.4,1916.29
P02848,Product 2848,Grocery,402.11,574.44
P02849,Product 2849,Grocery,505.54,722.2
P02850,Product 2850,Grocery,1178.47,1683.53
P02851,Product 2851,Electronics,1006.14,1437.35
P02852,Product 2852,Electronics,641.26,916.08
P02853,Product 2853,Grocery,1210.99,1729.98
P02854,Product 2854,Furniture,916,1308.57
P02855,Product 2855,Grocery,300.8,429.71
P02856,Product 2856,Grocery,653.48,933.54
P02857,Product 2857,Electronics,113.5,162.14
P02858,Product 2858,Clothing,827.62,1182.32
P02859,Product 2859,Electronics,906.94,1295.63
P02860,Product 2860,Clothing,1035.02,1478.6
P02861,Product 2861,Electronics,342.11,488.73
P02862,Product 2862,Furniture,13.99,19.98
P02863,Product 2863,Furniture,635.24,907.49
P02864,Product 2864,Grocery,1026.71,1466.73
P02865,Product 2865,Electronics,933.97,1334.25
P02866,Product 2866,Furniture,588.64,840.91
P02867,Product 2867,Clothing,708.8,1012.57
P02868,Product 2868,Clothing,500.65,715.22
P02869,Product 2869,Grocery,913.36,1304.8
P02870,Product 2870,Grocery,1102.76,1575.37
P02871,Product 2871,Electronics,140.2,200.29
P02872,Product 2872,Clothing,1379.33,1970.47
P02873,Product 2873,Grocery,789.24,1127.48
P02874,Product 2874,Clothing,551.61,788.01
P02875,Product 2875,Electronics,1157.3,1653.28
P02876,Product 2876,Electronics,1202.32,1717.6
P02877,Product 2877,Clothing,716.65,1023.78
P02878,Product 2878,Furniture,269.92,385.6
P02879,Product 2879,Clothing,976.52,1395.03
P02880,Product 2880,Furniture,1360.84,1944.06
P02881,Product 2881,Clothing,554.65,792.36
P02882,Product 2882,Grocery,325.21,464.59
P02883,Product 2883,Furniture,1138.13,1625.9
P02884,Product 2884,Furniture,26.87,38.39
P02885,Product 2885,Electronics,740.19,1057.42
P02886,Product 2886,Electronics,580.12,828.75
P02887,Product 2887,Clothing,418.94,598.48
P02888,Product 2888,Furniture,195.63,279.47
P02889,Product 2889,Furniture,514.58,735.12
P02890,Product 2890,Grocery,326.51,466.45
P02891,Product 2891,Furniture,1290.14,1843.06
P02892,Product 2892,Furniture,853.26,1218.95
P02893,Product 2893,Furniture,950.33,1357.62
P02894,Product 2894,Grocery,440.61,629.44
P02895,Product 2895,Clothing,285.63,408.04
P02896,Product 2896,Electronics,1277.22,1824.6
P02897,Product 2897,Grocery,1125.12,1607.31
P02898,Product 2898,Electronics,1098.51,1569.3
P02899,Product 2899,Furniture,1348.3,1926.14
P02900,Product 2900,Furniture,467.13,667.33
P02901,Product 2901,Furniture,14.82,21.17
P02902,Product 2902,Clothing,1274.98,1821.4
P02903,Product 2903,Electronics,1276.67,1823.82
P02904,Product 2904,Clothing,376.4,537.72
P02905,Product 2905,Grocery,1023.01,1461.44
P02906,Product 2906,Clothing,658.53,940.76
P02907,Product 2907,Electronics,1318.74,1883.91
P02908,Product 2908,Electronics,559.33,799.05
P02909,Product 2909,Furniture,911.25,1301.79
P02910,Product 2910,Electronics,843.58,1205.12
P02911,Product 2911,Clothing,576.5,823.57
P02912,Product 2912,Furniture,217.1,310.14
P02913,Product 2913,Grocery,505.55,722.21
P02914,Product 2914,Electronics,984.56,1406.51
P02915,Product 2915,Electronics,33.27,47.53
P02916,Product 2916,Clothing,1368.53,1955.04
P02917,Product 2917,Electronics,123.83,176.9
P02918,Product 2918,Electronics,761.17,1087.39
P02919,Product 2919,Grocery,613.1,875.85
P02920,Product 2920,Grocery,46.43,66.33
P02921,Product 2921,Clothing,596.69,852.41
P02922,Product 2922,Electronics,550.03,785.76
P02923,Product 2923,Furniture,850.17,1214.53
P02924,Product 2924,Electronics,731.89,1045.56
P02925,Product 2925,Clothing,759.59,1085.13
P02926,Product 2926,Furniture,1025.33,1464.76
P02927,Product 2927,Clothing,105.22,150.32
P02928,Product 2928,Grocery,886,1265.71
P02929,Product 2929,Furniture,1036.69,1480.98
P02930,Product 2930,Clothing,645.69,922.42
P02931,Product 2931,Furniture,1393.65,1990.93
P02932,Product 2932,Furniture,1000.23,1428.9
P02933,Product 2933,Grocery,366.9,524.15
P02934,Product 2934,Clothing,1021.68,1459.55
P02935,Product 2935,Furniture,959.17,1370.24
P02936,Product 2936,Grocery,737.27,1053.24
P02937,Product 2937,Furniture,1194.54,1706.49
P02938,Product 2938,Electronics,767.72,1096.75
P02939,Product 2939,Furniture,708.67,1012.38
P02940,Product 2940,Clothing,1290.56,1843.66
P02941,Product 2941,Furniture,707.66,1010.95
P02942,Product 2942,Grocery,1093.43,1562.04
P02943,Product 2943,Furniture,1381.05,1972.93
P02944,Product 2944,Grocery,490.92,701.31
P02945,Product 2945,Grocery,152.59,217.98
P02946,Product 2946,Grocery,717.31,1024.73
P02947,Product 2947,Grocery,326.65,466.65
P02948,Product 2948,Clothing,512.72,732.45
P02949,Product 2949,Furniture,660.38,943.4
P02950,Product 2950,Clothing,37.68,53.83
P02951,Product 2951,Grocery,493.95,705.64
P02952,Product 2952,Furniture,1001.64,1430.91
P02953,Product 2953,Electronics,1127.9,1611.28
P02954,Product 2954,Furniture,340.49,486.42
P02955,Product 2955,Electronics,107.12,153.03
P02956,Product 2956,Clothing,1140.66,1629.51
P02957,Product 2957,Electronics,309.51,442.16
P02958,Product 2958,Furniture,302.19,431.7
P02959,Product 2959,Clothing,102.08,145.83
P02960,Product 2960,Electronics,29.85,42.64
P02961,Product 2961,Clothing,1302.66,1860.95
P02962,Product 2962,Grocery,1189.1,1698.72
P02963,Product 2963,Furniture,732,1045.71
P02964,Product 2964,Furniture,837.54,1196.48
P02965,Product 2965,Clothing,528.19,754.56
P02966,Product 2966,Electronics,472.44,674.91
P02967,Product 2967,Electronics,979.44,1399.2
P02968,Product 2968,Furniture,986.9,1409.86
P02969,Product 2969,Clothing,451.26,644.66
P02970,Product 2970,Clothing,168.16,240.23
P02971,Product 2971,Electronics,754.35,1077.64
P02972,Product 2972,Furniture,362.5,517.86
P02973,Product 2973,Grocery,1315.41,1879.16
P02974,Product 2974,Furniture,1117.33,1596.19
P02975,Product 2975,Grocery,801.49,1144.99
P02976,Product 2976,Electronics,723.71,1033.87
P02977,Product 2977,Grocery,1118.54,1597.91
P02978,Product 2978,Clothing,371.98,531.4
P02979,Product 2979,Clothing,1159.61,1656.59
P02980,Product 2980,Furniture,274.75,392.5
P02981,Product 2981,Grocery,1019.85,1456.93
P02982,Product 2982,Clothing,580.01,828.59
P02983,Product 2983,Grocery,423.37,604.81
P02984,Product 2984,Furniture,290.15,414.5
P02985,Product 2985,Electronics,927.17,1324.53
P02986,Product 2986,Clothing,1015.52,1450.75
P02987,Product 2987,Clothing,620.19,885.99
P02988,Product 2988,Electronics,1166.19,1665.99
P02989,Product 2989,Furniture,831.64,1188.06
P02990,Product 2990,Electronics,750.9,1072.71
P02991,Product 2991,Furniture,889.94,1271.34
P02992,Product 2992,Electronics,291.43,416.33
P02993,Product 2993,Furniture,1332.49,1903.56
P02994,Product 2994,Clothing,446.59,637.99
P02995,Product 2995,Furniture,677.46,967.8
P02996,Product 2996,Grocery,751.67,1073.81
P02997,Product 2997,Electronics,-7,-10
P02998,Product 2998,Electronics,1106.84,1581.2
P02999,Product 2999,Furniture,1391.58,1987.97
P03000,Product 3000,Clothing,963.19,1375.99
P03001,Product 3001,Furniture,593.92,848.46
P03002,Product 3002,Grocery,459.28,656.12
P03003,Product 3003,Furniture,689.67,985.25
P03004,Product 3004,Grocery,755.62,1079.46
P03005,Product 3005,Furniture,1181.82,1688.31
P03006,Product 3006,Clothing,932.65,1332.36
P03007,Product 3007,Electronics,358.94,512.77
P03008,Product 3008,Grocery,604.04,862.91
P03009,Product 3009,Clothing,443.39,633.41
P03010,Product 3010,Grocery,610.43,872.05
P03011,Product 3011,Furniture,1237.1,1767.28
P03012,Product 3012,Furniture,731.2,1044.57
P03013,Product 3013,Clothing,198.58,283.68
P03014,Product 3014,Furniture,16.63,23.76
P03015,Product 3015,Grocery,582.98,832.83
P03016,Product 3016,Grocery,75.98,108.54
P03017,Product 3017,Electronics,751.58,1073.68
P03018,Product 3018,Clothing,1289.08,1841.55
P03019,Product 3019,Grocery,1021.79,1459.7
P03020,Product 3020,Grocery,605.6,865.14
P03021,Product 3021,Electronics,747.07,1067.25
P03022,Product 3022,Grocery,1137.05,1624.36
P03023,Product 3023,Electronics,918.99,1312.85
P03024,Product 3024,Electronics,622.32,889.03
P03025,Product 3025,Electronics,1308.85,1869.79
P03026,Product 3026,Clothing,992.14,1417.34
P03027,Product 3027,Clothing,602.34,860.48
P03028,Product 3028,Electronics,1027.85,1468.36
P03029,Product 3029,Electronics,103.96,148.52
P03030,Product 3030,Clothing,21.13,30.19
P03031,Product 3031,Furniture,950.62,1358.03
P03032,Product 3032,Grocery,1293.48,1847.83
P03033,Product 3033,Furniture,399.55,570.79
P03034,Product 3034,Grocery,948.14,1354.48
P03035,Product 3035,Clothing,78.6,112.28
P03036,Product 3036,Grocery,1067.16,1524.51
P03037,Product 3037,Electronics,254.37,363.38
P03038,Product 3038,Grocery,634.54,906.49
P03039,Product 3039,Clothing,186.07,265.81
P03040,Product 3040,Grocery,361.12,515.88
P03041,Product 3041,Furniture,812.69,1160.98
P03042,Product 3042,Grocery,919.67,1313.82
P03043,Product 3043,Grocery,205.12,293.03
P03044,Product 3044,Grocery,301.04,430.06
P03045,Product 3045,Furniture,1299.75,1856.79
P03046,Product 3046,Grocery,1387.9,1982.72
P03047,Product 3047,Furniture,499.2,713.14
P03048,Product 3048,Clothing,1109.77,1585.39
P03049,Product 3049,Grocery,766.66,1095.23
P03050,Product 3050,Grocery,813.69,1162.41
P03051,Product 3051,Clothing,1333.18,1904.54
P03052,Product 3052,Clothing,744.86,1064.09
P03053,Product 3053,Electronics,1141.65,1630.93
P03054,Product 3054,Furniture,98.92,141.32
P03055,Product 3055,Furniture,859.64,1228.06
P03056,Product 3056,Electronics,1321.14,1887.34
P03057,Product 3057,Electronics,973.3,1390.43
P03058,Product 3058,Clothing,131.4,187.71
P03059,Product 3059,Furniture,797.28,1138.97
P03060,Product 3060,Clothing,42.27,60.38
P03061,Product 3061,Furniture,1271,1815.71
P03062,Product 3062,Furniture,1385.73,1979.61
P03063,Product 3063,Grocery,319.33,456.19
P03064,Product 3064,Grocery,472.48,674.97
P03065,Product 3065,Grocery,184.73,263.9
P03066,Product 3066,Clothing,731.39,1044.85
P03067,Product 3067,Clothing,1038.97,1484.25
P03068,Product 3068,Grocery,349.43,499.18
P03069,Product 3069,Electronics,1016.8,1452.57
P03070,Product 3070,Clothing,194.85,278.36
P03071,Product 3071,Clothing,365.62,522.32
P03072,Product 3072,Clothing,286.75,409.65
P03073,Product 3073,Clothing,693.44,990.63
P03074,Product 3074,Grocery,633.12,904.45
P03075,Product 3075,Clothing,922.31,1317.59
P03076,Product 3076,Furniture,1391.3,1987.57
P03077,Product 3077,Electronics,621.04,887.2
P03078,Product 3078,Furniture,1275.67,1822.38
P03079,Product 3079,Furniture,840.13,1200.18
P03080,Product 3080,Electronics,1072.14,1531.63
P03081,Product 3081,Grocery,1154.71,1649.59
P03082,Product 3082,Furniture,697.33,996.19
P03083,Product 3083,Electronics,44.15,63.07
P03084,Product 3084,Clothing,961.86,1374.08
P03085,Product 3085,Electronics,917.6,1310.86
P03086,Product 3086,Clothing,339.88,485.54
P03087,Product 3087,Clothing,214.3,306.14
P03088,Product 3088,Electronics,1226.19,1751.7
P03089,Product 3089,Grocery,441.82,631.17
P03090,Product 3090,Grocery,543.68,776.69
P03091,Product 3091,Furniture,86.79,123.99
P03092,Product 3092,Furniture,16.62,23.75
P03093,Product 3093,Furniture,125.38,179.11
P03094,Product 3094,Grocery,917.03,1310.04
P03095,Product 3095,Clothing,1061.56,1516.52
P03096,Product 3096,Electronics,761.31,1087.59
P03097,Product 3097,Clothing,919.61,1313.73
P03098,Product 3098,Electronics,701.34,1001.91
P03099,Product 3099,Electronics,669.35,956.21
P03100,Product 3100,Grocery,523.85,748.36
P03101,Product 3101,Electronics,817.63,1168.04
P03102,Product 3102,Furniture,301.53,430.76
P03103,Product 3103,Furniture,987.2,1410.28
P03104,Product 3104,Grocery,1058.27,1511.81
P03105,Product 3105,Electronics,331.98,474.26
P03106,Product 3106,Furniture,162.75,232.5
P03107,Product 3107,Furniture,1024.92,1464.17
P03108,Product 3108,Furniture,307.38,439.12
P03109,Product 3109,Grocery,533.97,762.81
P03110,Product 3110,Grocery,1256.21,1794.59
P03111,Product 3111,Grocery,1172.09,1674.41
P03112,Product 3112,Grocery,1060.85,1515.5
P03113,Product 3113,Electronics,350.58,500.83
P03114,Product 3114,Electronics,885.44,1264.92
P03115,Product 3115,Furniture,884.66,1263.8
P03116,Product 3116,Clothing,740.5,1057.86
P03117,Product 3117,Electronics,783.6,1119.43
P03118,Product 3118,Clothing,885.9,1265.57
P03119,Product 3119,Electronics,1202.84,1718.34
P03120,Product 3120,Grocery,737.14,1053.06
P03121,Product 3121,Furniture,665.38,950.54
P03122,Product 3122,Electronics,1212.48,1732.12
P03123,Product 3123,Clothing,100.65,143.79
P03124,Product 3124,Grocery,874.31,1249.01
P03125,Product 3125,Grocery,52.26,74.65
P03126,Product 3126,Grocery,1330.23,1900.33
P03127,Product 3127,Clothing,88.96,127.09
P03128,Product 3128,Electronics,1099.7,1571
P03129,Product 3129,Electronics,269.73,385.33
P03130,Product 3130,Clothing,877.35,1253.36
P03131,Product 3131,Clothing,947.02,1352.89
P03132,Product 3132,Furniture,800.16,1143.09
P03133,Product 3133,Grocery,368.35,526.22
P03134,Product 3134,Furniture,956.79,1366.85
P03135,Product 3135,Grocery,201.44,287.77
P03136,Product 3136,Grocery,1307.48,1867.83
P03137,Product 3137,Furniture,814.08,1162.97
P03138,Product 3138,Grocery,119.03,170.04
P03139,Product 3139,Electronics,761.04,1087.2
P03140,Product 3140,Grocery,1102.04,1574.35
P03141,Product 3141,Electronics,1192.3,1703.29
P03142,Product 3142,Clothing,802.21,1146.02
P03143,Product 3143,Electronics,1027.12,1467.31
P03144,Product 3144,Furniture,871.85,1245.5
P03145,Product 3145,Grocery,105.74,151.06
P03146,Product 3146,Electronics,1343.8,1919.71
P03147,Product 3147,Clothing,470.53,672.19
P03148,Product 3148,Grocery,95.05,135.79
